TITLE: Water balance - stream discharge from Degerö catchment north-eastern Sweden
SITES STATION: Svartberget Research Station
TIME PERIOD: 2012-04-25 - 2023-11-23
TIME RESOLUTION: Daily
TIME ZONE: UTC +1
SAMPLING POINT: Degerö, C18
LATITUDE: 64.188711
LONGITUDE: 19.543273
ALTITUDE: 265.8 m a.s.l

FILE RETRIEVED FROM: https://data.fieldsites.se
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Equation: Q = A * SL^B [m3 s-1, m], for stream level data see CSV: SITES_WB-SL_SVB-DEG-C18_20090417-20231123_L2_daily.csv - https://meta.fieldsites.se/objects/zt8K4r9_Mbh8wHfcp83lvpmk
Document - Description of flume see PDF: SITES_WB-Q_SVB_DEG-C18_discharge-description_from_2012.pdf - https://meta.fieldsites.se/objects/ntI69_FEOojpTH6jml-X5tmF, Catchment area 2.729 km2

PARAMETERS AND UNITS: Q (m3 s-1)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD] UTC+1
Q - discharge (m3 s-1) daily average of 5 min sampling intervals calculated from stream level data and flume characteristics.
####
TIMESTAMP,Q
2020-01-09,0.008374954
2020-01-10,0.008288766
2020-01-11,0.008190466
2020-01-12,0.00818043
2020-01-13,0.008043654
2020-01-14,0.007919744
2020-01-15,0.008035015
2020-01-16,0.008021639
2020-01-17,0.007768269
2020-01-18,0.007908481
2020-01-19,0.007999581
2020-01-20,0.008177837
2020-01-21,0.011278141
2020-01-22,0.010279265
2020-01-23,0.009798716
2020-01-24,0.009762813
2020-01-25,0.009550164
2020-01-26,0.009359185
2020-01-27,0.009412762
2020-01-28,0.009859428
2020-01-29,0.010372437
2020-01-30,0.010858892
2020-01-31,0.011252857
2020-02-01,0.011653716
2020-02-02,0.011747657
2020-02-03,0.011580947
2020-02-04,0.011310777
2020-02-05,0.011230309
2020-02-06,0.010988155
2020-02-07,0.010789339
2020-02-08,0.010715937
2020-02-09,0.010649409
2020-02-10,0.01489755
2020-02-11,0.014672385
2020-02-12,0.013103213
2020-02-13,0.012365595
2020-02-14,0.011741403
2020-02-15,0.011443291
2020-02-16,0.012747819
2020-02-17,0.015545976
2020-02-18,0.013831335
2020-02-19,0.013134326
2020-02-20,0.012778006
2020-02-21,0.013060073
2020-02-22,0.013215371
2020-02-23,0.01349214
2020-02-24,0.013524306
2020-02-25,0.013343544
2020-02-26,0.013296453
2020-02-27,0.013321421
2020-02-28,0.013401248
2020-02-29,0.013442687
2020-03-01,0.013422264
2020-03-02,0.013033875
2020-03-03,0.012447517
2020-03-04,0.012094303
2020-03-05,0.01213613
2020-03-06,0.012008936
2020-03-07,0.011623626
2020-03-08,0.011367654
2020-03-09,0.01308804
2020-03-10,0.013179098
2020-03-11,0.012814459
2020-03-12,0.012853844
2020-03-13,0.012677424
2020-03-14,0.012328698
2020-03-15,0.012178246
2020-03-16,0.011986355
2020-03-17,0.011672566
2020-03-18,0.011522857
2020-03-19,0.011255721
2020-03-20,0.010928556
2020-03-21,0.010619012
2020-03-22,0.010427776
2020-03-23,0.010305567
2020-03-24,0.010254247
2020-03-25,0.011126394
2020-03-26,0.012435939
2020-03-27,0.01253522
2020-03-28,0.012853534
2020-03-29,0.012738846
2020-03-30,0.012559156
2020-03-31,0.012655991
2020-04-01,0.012701701
2020-04-02,0.012677015
2020-04-03,0.012536242
2020-04-04,0.011963923
2020-04-05,0.011463085
2020-04-06,0.011442579
2020-04-07,0.012355647
2020-04-08,0.014727376
2020-04-09,0.017039865
2020-04-10,0.017583606
2020-04-11,0.017610923
2020-04-12,0.018946548
2020-04-13,0.020431003
2020-04-14,0.019792184
2020-04-15,0.020472784
2020-04-16,0.021700284
2020-04-17,0.023403803
2020-04-18,0.026591298
2020-04-19,0.036393728
2020-04-20,0.055213715
2020-04-21,0.095901204
2020-04-22,0.202508669
2020-04-23,0.258433347
2020-04-24,0.279090329
2020-04-25,0.289695446
2020-04-26,0.289327494
2020-04-27,0.25038718
2020-04-28,0.208745431
2020-04-29,0.178629074
2020-04-30,0.163000359
2020-05-01,0.141885137
2020-05-02,0.137766872
2020-05-03,0.203274689
2020-05-04,0.27602787
2020-05-05,0.301300536
2020-05-06,0.299540054
2020-05-07,0.275505969
2020-05-08,0.252751394
2020-05-09,0.238280266
2020-05-10,0.213634635
2020-05-11,0.163290154
2020-05-12,0.131801795
2020-05-13,0.113726085
2020-05-14,0.098523536
2020-05-15,0.087061755
2020-05-16,0.078371879
2020-05-17,0.073566921
2020-05-18,0.067888139
2020-05-19,0.062497342
2020-05-20,0.058961714
2020-05-21,0.054553571
2020-05-22,0.049100785
2020-05-23,0.043272591
2020-05-24,0.039966359
2020-05-25,0.03784406
2020-05-26,0.035241503
2020-05-27,0.032160148
2020-05-28,0.028164513
2020-05-29,0.02453823
2020-05-30,0.021580013
2020-05-31,0.018825255
2020-06-01,0.016365104
2020-06-02,0.014217521
2020-06-03,0.013018748
2020-06-04,0.011584469
2020-06-05,0.010275427
2020-06-06,0.010133655
2020-06-07,0.017163096
2020-06-08,0.016390618
2020-06-09,0.017063305
2020-06-10,0.015660355
2020-06-11,0.013366642
2020-06-12,0.011252198
2020-06-13,0.009553495
2020-06-14,0.008128736
2020-06-15,0.007011981
2020-06-16,0.006143059
2020-06-17,0.005372889
2020-06-18,0.005021733
2020-06-19,0.004517108
2020-06-20,0.004009075
2020-06-21,0.003621885
2020-06-22,0.003297696
2020-06-23,0.002983853
2020-06-24,0.002742048
2020-06-25,0.002526761
2020-06-26,0.002346279
2020-06-27,0.002188675
2020-06-28,0.002096881
2020-06-29,0.002095426
2020-06-30,0.002072272
2020-07-01,0.00202243
2020-07-02,0.001987378
2020-07-03,0.002553842
2020-07-04,0.002795743
2020-07-05,0.00286718
2020-07-06,0.003871337
2020-07-07,0.006418027
2020-07-08,0.00649304
2020-07-09,0.010697406
2020-07-10,0.015747045
2020-07-11,0.019447046
2020-07-12,0.023633976
2020-07-13,0.025093679
2020-07-14,0.025016382
2020-07-15,0.022630376
2020-07-16,0.019740312
2020-07-17,0.016708753
2020-07-18,0.014090913
2020-07-19,0.01211734
2020-07-20,0.01055125
2020-07-21,0.009521538
2020-07-22,0.008742426
2020-07-23,0.013171535
2020-07-24,0.018034017
2020-07-25,0.022760597
2020-07-26,0.02563204
2020-07-27,0.024049546
2020-07-28,0.0228537
2020-07-29,0.023131365
2020-07-30,0.033994768
2020-07-31,0.038215172
2020-08-01,0.035150696
2020-08-02,0.030360274
2020-08-03,0.026052092
2020-08-04,0.022703685
2020-08-05,0.019172509
2020-08-06,0.016269101
2020-08-07,0.01392481
2020-08-08,0.0120342
2020-08-09,0.010457572
2020-08-10,0.009097466
2020-08-11,0.008048743
2020-08-12,0.007342744
2020-08-13,0.006847163
2020-08-14,0.006368377
2020-08-15,0.005850206
2020-08-16,0.005341052
2020-08-17,0.004895504
2020-08-18,0.004531657
2020-08-19,0.004241898
2020-08-20,0.004065343
2020-08-21,0.003858976
2020-08-22,0.00370181
2020-08-23,0.003638734
2020-08-24,0.003478573
2020-08-25,0.003280155
2020-08-26,0.003161299
2020-08-27,0.003010188
2020-08-28,0.002875184
2020-08-29,0.002737268
2020-08-30,0.002711548
2020-08-31,0.002717016
2020-09-01,0.002539504
2020-09-02,0.002443914
2020-09-03,0.002395256
2020-09-04,0.002688051
2020-09-05,0.003703468
2020-09-06,0.003509676
2020-09-07,0.003272791
2020-09-08,0.003219807
2020-09-09,0.003172286
2020-09-10,0.003126537
2020-09-11,0.003058813
2020-09-12,0.003173137
2020-09-13,0.003138315
2020-09-14,0.003025492
2020-09-15,0.002933734
2020-09-16,0.00897084
2020-09-17,0.009850005
2020-09-18,0.010516555
2020-09-19,0.011216436
2020-09-20,0.010877107
2020-09-21,0.01061271
2020-09-22,0.010324609
2020-09-23,0.010786463
2020-09-24,0.011636924
2020-09-25,0.012581792
2020-09-26,0.014171108
2020-09-27,0.0231481
2020-09-28,0.02730578
2020-09-29,0.030294776
2020-09-30,0.030873471
2020-10-01,0.029586653
2020-10-02,0.02720747
2020-10-03,0.024844242
2020-10-04,0.02290546
2020-10-05,0.022369721
2020-10-06,0.028882348
2020-10-07,0.078179879
2020-10-08,0.135680793
2020-10-09,0.169671316
2020-10-10,0.32199765
2020-10-11,0.26339215
2020-10-12,0.208410788
2020-10-13,0.154160727
2020-10-14,0.117842088
2020-10-15,0.096484505
2020-10-16,0.083687428
2020-10-17,0.072785314
2020-10-18,0.063843408
2020-10-19,0.054593341
2020-10-20,0.048602994
2020-10-21,0.043839847
2020-10-22,0.040706576
2020-10-23,0.041067155
2020-10-24,0.039980788
2020-10-25,0.03905503
2020-10-26,0.089726405
2020-10-27,0.207646484
2020-10-28,0.276709771
2020-10-29,0.21356571
2020-10-30,0.15015716
2020-10-31,0.118647269
2020-11-01,0.112205327
2020-11-02,0.315779472
2020-11-03,0.433769481
2020-11-04,0.244725064
2020-11-05,0.176844385
2020-11-06,0.138803664
2020-11-07,0.114033669
2020-11-08,0.0911784
2020-11-09,0.073723824
2020-11-10,0.059051421
2020-11-11,0.049518966
2020-11-12,0.046440003
2020-11-13,0.045794359
2020-11-14,0.051375424
2020-11-15,0.059713232
2020-11-16,0.066865591
2020-11-17,0.078126002
2020-11-18,0.08039234
2020-11-19,0.076356144
2020-11-20,0.068471672
2020-11-21,0.063395497
2020-11-22,0.059359103
2020-11-23,0.054769786
2020-11-24,0.046872228
2020-11-25,0.043137303
2020-11-26,0.048091128
2020-11-27,0.044248705
2020-11-28,0.037419129
2020-11-29,0.032155735
2020-11-30,0.028558419
2020-12-01,0.026030774
2020-12-02,0.023569431
2020-12-03,0.022169005
2020-12-04,0.021605577
2020-12-05,0.020929496
2020-12-06,0.027498339
2020-12-07,0.078495813
2020-12-08,0.119249715
2020-12-09,0.096843812
2020-12-10,0.085571984
2020-12-11,0.078629583
2020-12-12,0.067222795
2020-12-13,0.057457429
2020-12-14,0.050253217
2020-12-15,0.045453014
2020-12-16,0.041706423
2020-12-17,0.037629935
2020-12-18,0.034610333
2020-12-19,0.032298032
2020-12-20,0.033253483
2020-12-21,0.039384663
2020-12-22,0.045788504
2020-12-23,0.053086546
2020-12-24,0.053983113
2020-12-25,0.052017685
2020-12-26,0.047967647
2020-12-27,0.044260066
2020-12-28,0.050984615
2020-12-29,0.04972974
2020-12-30,0.05036868
2020-12-31,0.049726905
2021-01-01,0.04742534
2021-01-02,0.044798978
2021-01-03,0.041189222
2021-01-04,0.037634119
2021-01-05,0.03438914
2021-01-06,0.031177344
2021-01-07,0.028501483
2021-01-08,0.026421378
2021-01-09,0.024578834
2021-01-10,0.023413342
2021-01-11,0.022369182
2021-01-12,0.022532299
2021-01-13,0.020417447
2021-01-14,0.019754732
2021-01-15,0.019892461
2021-01-16,0.019871306
2021-01-17,0.019936845
2021-01-18,0.020102599
2021-01-19,0.020044907
2021-01-20,0.01987208
2021-01-21,0.019779072
2021-01-22,0.019722176
2021-01-23,0.019998756
2021-01-24,0.018562754
2021-01-25,0.017712811
2021-01-26,0.017295695
2021-01-27,0.017083983
2021-01-28,0.017016239
2021-01-29,0.016943086
2021-01-30,0.017078603
2021-01-31,0.017296481
2021-02-01,0.017301165
2021-02-02,0.017128655
2021-02-03,0.016999582
2021-02-04,0.016881192
2021-02-05,0.016669698
2021-02-06,0.016442171
2021-02-07,0.01621635
2021-02-08,0.015765448
2021-02-09,0.01551983
2021-02-10,0.01524079
2021-02-11,0.01495531
2021-02-12,0.014794688
2021-02-13,0.014569359
2021-02-14,0.014057643
2021-02-15,0.013693831
2021-02-16,0.013699679
2021-02-17,0.01276061
2021-02-18,0.013062322
2021-02-19,0.012805569
2021-02-20,0.012469241
2021-02-21,0.01215866
2021-02-22,0.011850768
2021-02-23,0.011670215
2021-02-24,0.011516787
2021-02-25,0.011473317
2021-02-26,0.011119478
2021-02-27,0.010705879
2021-02-28,0.011094488
2021-03-01,0.012977226
2021-03-02,0.012719036
2021-03-03,0.012451826
2021-03-04,0.012264215
2021-03-05,0.012086602
2021-03-06,0.012145426
2021-03-07,0.012010453
2021-03-08,0.011813185
2021-03-09,0.011888113
2021-03-10,0.011858309
2021-03-11,0.012076625
2021-03-12,0.012285989
2021-03-13,0.012200464
2021-03-14,0.012019501
2021-03-15,0.011825487
2021-03-16,0.011595314
2021-03-17,0.011414597
2021-03-18,0.011384655
2021-03-19,0.011327885
2021-03-20,0.011807485
2021-03-21,0.012243676
2021-03-22,0.011945616
2021-03-23,0.012937652
2021-03-24,0.01527303
2021-03-25,0.015768318
2021-03-26,0.015998728
2021-03-27,0.017394991
2021-03-28,0.020365986
2021-03-29,0.022480496
2021-03-30,0.028486666
2021-03-31,0.034890497
2021-04-01,0.038290299
2021-04-02,0.038058215
2021-04-03,0.038038365
2021-04-04,0.043857775
2021-04-05,0.042361048
2021-04-06,0.0499849
2021-04-07,0.055767584
2021-04-08,0.056544316
2021-04-09,0.055830387
2021-04-10,0.05534226
2021-04-11,0.05382479
2021-04-12,0.050685785
2021-04-13,0.050102087
2021-04-14,0.048259212
2021-04-15,0.046954644
2021-04-16,0.047359499
2021-04-17,0.049651745
2021-04-18,0.055171443
2021-04-19,0.064034263
2021-04-20,0.084432189
2021-04-21,0.130073048
2021-04-22,0.165620332
2021-04-23,0.156261562
2021-04-24,0.132442105
2021-04-25,0.12497623
2021-04-26,0.13271913
2021-04-27,0.134632552
2021-04-28,0.122865246
2021-04-29,0.107912442
2021-04-30,0.104771135
2021-05-01,0.10482406
2021-05-02,0.104295693
2021-05-03,0.109847222
2021-05-04,0.125199432
2021-05-05,0.139543879
2021-05-06,0.133324244
2021-05-07,0.118306516
2021-05-08,0.124635774
2021-05-09,0.153538525
2021-05-10,0.220489093
2021-05-11,0.303841893
2021-05-12,0.398250319
2021-05-13,0.387158122
2021-05-14,0.298790575
2021-05-15,0.221549246
2021-05-16,0.176342384
2021-05-17,0.145694945
2021-05-18,0.163015714
2021-05-19,0.131708438
2021-05-20,0.105820225
2021-05-21,0.086789629
2021-05-22,0.08444218
2021-05-23,0.088034938
2021-05-24,0.088754818
2021-05-25,0.078247528
2021-05-26,0.065732175
2021-05-27,0.05326638
2021-05-28,0.043992494
2021-05-29,0.036335008
2021-05-30,0.030515804
2021-05-31,0.025555757
2021-06-01,0.021589382
2021-06-02,0.018385589
2021-06-03,0.015679031
2021-06-04,0.0134271
2021-06-05,0.011770175
2021-06-06,0.010618873
2021-06-07,0.009802102
2021-06-08,0.008982803
2021-06-09,0.011281479
2021-06-10,0.013313839
2021-06-11,0.011751664
2021-06-12,0.013750771
2021-06-13,0.014247499
2021-06-14,0.013895075
2021-06-15,0.029986262
2021-06-16,0.035754364
2021-06-17,0.035217128
2021-06-18,0.032500703
2021-06-19,0.029786562
2021-06-20,0.038558427
2021-06-21,0.069139562
2021-06-22,0.109538846
2021-06-23,0.127200465
2021-06-24,0.101034691
2021-06-25,0.076194789
2021-06-26,0.056381335
2021-06-27,0.043127876
2021-06-28,0.033567742
2021-06-29,0.026461473
2021-06-30,0.021688573
2021-07-01,0.018067174
2021-07-02,0.015373069
2021-07-03,0.013312899
2021-07-04,0.011690593
2021-07-05,0.010380189
2021-07-06,0.009362108
2021-07-07,0.00859556
2021-07-08,0.007911256
2021-07-09,0.007261653
2021-07-10,0.006780234
2021-07-11,0.007693216
2021-07-12,0.007156337
2021-07-13,0.006715729
2021-07-14,0.006447143
2021-07-15,0.006298594
2021-07-16,0.006030222
2021-07-17,0.005774336
2021-07-18,0.007689729
2021-07-19,0.006897774
2021-07-20,0.006478313
2021-07-21,0.00619009
2021-07-22,0.005976684
2021-07-23,0.0057504
2021-07-24,0.005513715
2021-07-25,0.005296515
2021-07-26,0.005072145
2021-07-27,0.004890057
2021-07-28,0.004729478
2021-07-29,0.004599223
2021-07-30,0.006105957
2021-07-31,0.007287018
2021-08-01,0.006803244
2021-08-02,0.006551415
2021-08-03,0.006377849
2021-08-04,0.006139408
2021-08-05,0.005913239
2021-08-06,0.005682018
2021-08-07,0.005469603
2021-08-08,0.005418625
2021-08-09,0.005973732
2021-08-10,0.006899147
2021-08-11,0.009665411
2021-08-12,0.00953952
2021-08-13,0.00970724
2021-08-14,0.010708843
2021-08-15,0.014781859
2021-08-16,0.020028311
2021-08-17,0.02077064
2021-08-18,0.054469383
2021-08-19,0.095207223
2021-08-20,0.11268863
2021-08-21,0.114856574
2021-08-22,0.099846342
2021-08-23,0.082036202
2021-08-24,0.067427708
2021-08-25,0.103443427
2021-08-26,0.122104663
2021-08-27,0.111608218
2021-08-28,0.092013059
2021-08-29,0.073744576
2021-08-30,0.05942625
2021-08-31,0.04865493
2021-09-01,0.039964053
2021-09-02,0.035211567
2021-09-03,0.033581514
2021-09-04,0.029932392
2021-09-05,0.026496408
2021-09-06,0.023985385
2021-09-07,0.022410558
2021-09-08,0.021449332
2021-09-09,0.019963632
2021-09-10,0.018375298
2021-09-11,0.020418206
2021-09-12,0.022095742
2021-09-13,0.024741002
2021-09-14,0.023747557
2021-09-15,0.021914231
2021-09-16,0.020220868
2021-09-17,0.018872616
2021-09-18,0.017825599
2021-09-19,0.01677391
2021-09-20,0.016011232
2021-09-21,0.01579416
2021-09-22,0.016936007
2021-09-23,0.040241503
2021-09-24,0.123195982
2021-09-25,0.198119191
2021-09-26,0.159573389
2021-09-27,0.123625952
2021-09-28,0.097361222
2021-09-29,0.078064078
2021-09-30,0.06463709
2021-10-01,0.059366726
2021-10-02,0.063327536
2021-10-03,0.059879904
2021-10-04,0.069059462
2021-10-05,0.075105368
2021-10-06,0.102891679
2021-10-07,0.199718484
2021-10-08,0.175258448
2021-10-09,0.134049051
2021-10-10,0.108580599
2021-10-11,0.093436556
2021-10-12,0.077756229
2021-10-13,0.063977604
2021-10-14,0.056234894
2021-10-15,0.064777592
2021-10-16,0.077130703
2021-10-17,0.078507294
2021-10-18,0.074468417
2021-10-19,0.064326025
2021-10-20,0.093726106
2021-10-21,0.155897369
2021-10-22,0.139011305
2021-10-23,0.118868282
2021-10-24,0.105712025
2021-10-25,0.103289545
2021-10-26,0.092956753
2021-10-27,0.0869082
2021-10-28,0.086417026
2021-10-29,0.091132914
2021-10-30,0.127552919
2021-10-31,0.17304328
2021-11-01,0.208956237
2021-11-02,0.182393619
2021-11-03,0.147355232
2021-11-04,0.14471841
2021-11-05,0.141650321
2021-11-06,0.114255775
2021-11-07,0.088497017
2021-11-08,0.068169347
2021-11-09,0.050009305
2021-11-10,0.040355327
2021-11-11,0.035493849
2021-11-12,0.032552951
2021-11-13,0.029335234
2021-11-14,0.025882454
2021-11-15,0.023154365
2021-11-16,0.021513895
2021-11-17,0.0212138
2021-11-18,0.025773554
2021-11-19,0.025302237
2021-11-20,0.022797665
2021-11-21,0.020182289
2021-11-22,0.017591953
2021-11-23,0.015755404
2021-11-24,0.014563733
2021-11-25,0.013826735
2021-11-26,0.013079374
2021-11-27,0.012450974
2021-11-28,0.011824468
2021-11-29,0.011299888
2021-11-30,0.010932444
2021-12-01,0.010658187
2021-12-02,0.010382661
2021-12-03,0.01010679
2021-12-04,0.009756872
2021-12-05,0.009455261
2021-12-06,0.009181546
2021-12-07,0.008960631
2021-12-08,0.008744779
2021-12-09,0.008546211
2021-12-10,0.008440524
2021-12-11,0.008391474
2021-12-12,0.00825345
2021-12-13,0.008066732
2021-12-14,0.007932093
2021-12-15,0.007847117
2021-12-16,0.007758426
2021-12-17,0.007575397
2021-12-18,0.007549444
2021-12-19,0.007331801
2021-12-20,0.00711676
2021-12-21,0.006940799
2021-12-22,0.006810339
2021-12-23,0.006617399
2021-12-24,0.006462894
2021-12-25,0.006318122
2021-12-26,0.006141302
2021-12-27,0.006073454
2021-12-28,0.005650874
2021-12-29,0.005477992
2021-12-30,0.005427258
2021-12-31,0.005411629
2022-01-01,0.005289566
2022-01-02,0.005210896
2022-01-03,0.005156041
2022-01-04,0.005056748
2022-01-05,0.004898446
2022-01-06,0.004654501
2022-01-07,0.004387268
2022-01-08,0.004174991
2022-01-09,0.00358736
2022-01-10,0.003407351
2022-01-11,0.003397299
2022-01-12,0.003443759
2022-01-13,0.003449185
2022-01-14,0.003450631
2022-01-15,0.003424635
2022-01-16,0.003422472
2022-01-17,0.003406983
2022-01-18,0.003381847
2022-01-19,0.002630843
2022-01-20,0.001106285
2022-01-21,0.001000727
2022-01-22,0.000947056
2022-01-23,0.000954475
2022-01-24,0.000947367
2022-01-25,0.000890829
2022-01-26,0.000860893
2022-01-27,0.000845334
2022-01-28,0.000787089
2022-01-29,0.00075701
2022-01-30,0.000716292
2022-01-31,0.000621231
2022-02-01,0.000562545
2022-02-02,0.000514563
2022-02-03,0.000437314
2022-02-04,0.000419488
2022-02-05,0.000474693
2022-02-06,0.000466673
2022-02-07,0.000455619
2022-02-08,0.000424658
2022-02-09,0.000411601
2022-02-10,0.00040196
2022-02-11,0.000372891
2022-02-12,0.000352119
2022-02-13,0.000346899
2022-02-14,0.000346673
2022-02-15,0.000344799
2022-02-16,0.000374135
2022-02-17,0.00043203
2022-02-18,0.000451751
2022-02-19,0.000435815
2022-02-20,0.00041684
2022-02-21,0.000401812
2022-02-22,0.000377255
2022-02-23,0.000356202
2022-02-24,0.000374354
2022-02-25,0.000360262
2022-02-26,0.000321206
2022-02-27,0.000313444
2022-02-28,0.000306551
2022-03-01,0.000305041
2022-03-02,0.000305378
2022-03-03,0.000280721
2022-03-04,0.000266564
2022-03-05,0.000274361
2022-03-06,0.000276801
2022-03-07,0.000263608
2022-03-08,0.000373116
2022-03-09,0.00048084
2022-03-10,0.000472926
2022-03-11,0.000467986
2022-03-12,0.000461011
2022-03-13,0.000446018
2022-03-14,0.000437369
2022-03-15,0.000434927
2022-03-16,0.000423491
2022-03-17,0.000418723
2022-03-18,0.000426873
2022-03-19,0.000561919
2022-03-20,0.001018142
2022-03-21,0.001046924
2022-03-22,0.001087069
2022-03-23,0.001373568
2022-03-24,0.003234625
2022-03-25,0.005796016
2022-03-26,0.008059731
2022-03-27,0.009893593
2022-03-28,0.011587259
2022-03-29,0.011231784
2022-03-30,0.011252651
2022-03-31,0.011012615
2022-04-01,0.010353315
2022-04-02,0.009542107
2022-04-03,0.008834133
2022-04-04,0.008282551
2022-04-05,0.007705248
2022-04-06,0.00698068
2022-04-07,0.006403353
2022-04-08,0.006152322
2022-04-09,0.00595388
2022-04-10,0.005505221
2022-04-11,0.005091311
2022-04-12,0.004684174
2022-04-13,0.004494305
2022-04-14,0.004730799
2022-04-15,0.0047466
2022-04-16,0.00473998
2022-04-17,0.006950103
2022-04-18,0.011669755
2022-04-19,0.017015554
2022-04-20,0.024789527
2022-04-21,0.064785055
2022-04-22,0.184473916
2022-04-23,0.271997571
2022-04-24,0.309622916
2022-04-25,0.341185983
2022-04-26,0.277708184
2022-04-27,0.178521246
2022-04-28,0.133701331
2022-04-29,0.106334428
2022-04-30,0.101570695
2022-05-01,0.109329714
2022-05-02,0.160574987
2022-05-03,0.162282713
2022-05-04,0.124312639
2022-05-05,0.112491931
2022-05-06,0.114237242
2022-05-07,0.120407663
2022-05-08,0.106360282
2022-05-09,0.094288228
2022-05-10,0.085084944
2022-05-11,0.082858044
2022-05-12,0.079191554
2022-05-13,0.081130984
2022-05-14,0.075931555
2022-05-15,0.068802444
2022-05-16,0.057360734
2022-05-17,0.048004283
2022-05-18,0.041199546
2022-05-19,0.035268021
2022-05-20,0.030384486
2022-05-21,0.026492105
2022-05-22,0.022701717
2022-05-23,0.019116566
2022-05-24,0.015958623
2022-05-25,0.013256445
2022-05-26,0.014019262
2022-05-27,0.014213451
2022-05-28,0.014686536
2022-05-29,0.014725087
2022-05-30,0.014181931
2022-05-31,0.013461737
2022-06-01,0.019689512
2022-06-02,0.026561758
2022-06-03,0.03313491
2022-06-04,0.031728208
2022-06-05,0.025756046
2022-06-06,0.020168651
2022-06-07,0.016218938
2022-06-08,0.013532878
2022-06-09,0.014437122
2022-06-10,0.013030474
2022-06-11,0.011458367
2022-06-12,0.016094689
2022-06-13,0.018852633
2022-06-14,0.019854549
2022-06-15,0.018999054
2022-06-16,0.016551665
2022-06-17,0.01347562
2022-06-18,0.015786467
2022-06-19,0.076648175
2022-06-20,0.127743938
2022-06-21,0.115766466
2022-06-22,0.087219466
2022-06-23,0.065884105
2022-06-24,0.049524615
2022-06-25,0.036386847
2022-06-26,0.026390365
2022-06-27,0.019710251
2022-06-28,0.015141375
2022-06-29,0.012175232
2022-06-30,0.010071086
2022-07-01,0.008363521
2022-07-02,0.007140382
2022-07-03,0.006142116
2022-07-04,0.005282467
2022-07-05,0.00519851
2022-07-06,0.004944303
2022-07-07,0.004648588
2022-07-08,0.004382182
2022-07-09,0.004184891
2022-07-10,0.012828531
2022-07-11,0.012135712
2022-07-12,0.012386247
2022-07-13,0.010951212
2022-07-14,0.016875682
2022-07-15,0.036129128
2022-07-16,0.048351784
2022-07-17,0.048070691
2022-07-18,0.041211183
2022-07-19,0.033041035
2022-07-20,0.025826642
2022-07-21,0.020577213
2022-07-22,0.017265112
2022-07-23,0.014086463
2022-07-24,0.011679649
2022-07-25,0.010142938
2022-07-26,0.010133399
2022-07-27,0.010879671
2022-07-28,0.009739298
2022-07-29,0.008519922
2022-07-30,0.00756343
2022-07-31,0.006725935
2022-08-01,0.00608975
2022-08-02,0.006542932
2022-08-03,0.006074882
2022-08-04,0.005700667
2022-08-05,0.005282369
2022-08-06,0.006828293
2022-08-07,0.009127235
2022-08-08,0.007792459
2022-08-09,0.007189735
2022-08-10,0.006851072
2022-08-11,0.006379687
2022-08-12,0.005753189
2022-08-13,0.00575191
2022-08-14,0.005552618
2022-08-15,0.005141977
2022-08-16,0.00482818
2022-08-17,0.005437133
2022-08-18,0.006108201
2022-08-19,0.005479822
2022-08-20,0.009309962
2022-08-21,0.019747619
2022-08-22,0.025442566
2022-08-23,0.023683402
2022-08-24,0.020131685
2022-08-25,0.016916762
2022-08-26,0.01418539
2022-08-27,0.012802959
2022-08-28,0.01197785
2022-08-29,0.010264451
2022-08-30,0.009130568
2022-08-31,0.008718235
2022-09-01,0.008198386
2022-09-02,0.007394402
2022-09-03,0.006832175
2022-09-04,0.006202029
2022-09-05,0.005616537
2022-09-06,0.005192963
2022-09-07,0.004887612
2022-09-08,0.004580241
2022-09-09,0.004319068
2022-09-10,0.004097338
2022-09-11,0.00389385
2022-09-12,0.003720232
2022-09-13,0.003620891
2022-09-14,0.005378017
2022-09-15,0.012958976
2022-09-16,0.030127343
2022-09-17,0.061042705
2022-09-18,0.073936299
2022-09-19,0.079196178
2022-09-20,0.069448593
2022-09-21,0.055773778
2022-09-22,0.045730188
2022-09-23,0.039085189
2022-09-24,0.036858557
2022-09-25,0.040598318
2022-09-26,0.042563245
2022-09-27,0.039009661
2022-09-28,0.034124595
2022-09-29,0.030290386
2022-09-30,0.026922752
2022-10-01,0.024146444
2022-10-02,0.022992213
2022-10-03,0.02142662
2022-10-04,0.019854828
2022-10-05,0.032010447
2022-10-06,0.06037273
2022-10-07,0.068202598
2022-10-08,0.076674538
2022-10-09,0.067749998
2022-10-10,0.057856835
2022-10-11,0.054062174
2022-10-12,0.047851839
2022-10-13,0.040869361
2022-10-14,0.037296157
2022-10-15,0.039385098
2022-10-16,0.045552091
2022-10-17,0.04897251
2022-10-18,0.045056997
2022-10-19,0.039840696
2022-10-20,0.036006537
2022-10-21,0.031896436
2022-10-22,0.029249306
2022-10-23,0.026507506
2022-10-24,0.022901801
2022-10-25,0.021040359
2022-10-26,0.021641745
2022-10-27,0.023027959
2022-10-28,0.026340744
2022-10-29,0.029354391
2022-10-30,0.028149147
2022-10-31,0.024687963
2022-11-01,0.021969335
2022-11-02,0.020919332
2022-11-03,0.023496656
