TITLE: Water balance - stream discharge from Västrabäcken catchment, north-eastern Sweden
SITES STATION: Svartberget Research Station
TIME PERIOD: 2005-04-06 - 2023-11-17
TIME RESOLUTION: Daily
TIME ZONE: UTC +1
SAMPLING POINT: Västrabäcken, C2
LATITUDE: 64.251425
LONGITUDE: 19.777804
ALTITUDE: 237.6 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Equation: Q = A * SL^B [m3 s-1, m], for stream level data see CSV: https://meta.fieldsites.se/objects/QjxB15TFq8Eeq-gPCzJpRYOh, Document - Description V-notch weir station see PDF: SITES_WB-Q_SVB_VAB-C2_discharge-description_from_2005.pdf - https://meta.fieldsites.se/objects/E83a9LPleWK9C2VQDxjl5o2N, Catchment area 0.119 km2
Before 2012" gaps in data are caused by freezing over winter periods and removed sensor, Gaps are filled with NaNs. Heated dam house allowed continuous measurements from 2012 onwards."
Stream can fall dry during summer periods," therefore data is filled with NaNs as precise measurements cannot be conducted, see e.g. August 2014 and July/August 2018."


PARAMETERS AND UNITS: Q (m3 s-1)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD]
Q - discharge (m3 s-1), Daily average of 5 min sampling intervals, calculated from stream level data and V-notch weir dimensions
####
TIMESTAMP,Q
2016-05-02,0.008997378
2016-05-03,0.009737174
2016-05-04,0.011269932
2016-05-05,0.010929501
2016-05-06,0.009962443
2016-05-07,0.009382786
2016-05-08,0.007596821
2016-05-09,0.005835891
2016-05-10,0.005212609
2016-05-11,0.004106187
2016-05-12,0.003373835
2016-05-13,0.003031280
2016-05-14,0.002518380
2016-05-15,0.002217430
2016-05-16,0.001940317
2016-05-17,0.001806218
2016-05-18,0.001626458
2016-05-19,0.001916544
2016-05-20,0.001768729
2016-05-21,0.001475624
2016-05-22,0.001322606
2016-05-23,0.001304824
2016-05-24,0.001875010
2016-05-25,0.001353619
2016-05-26,0.001011814
2016-05-27,0.000794543
2016-05-28,0.000685001
2016-05-29,0.000603416
2016-05-30,0.000528318
2016-05-31,0.000449525
2016-06-01,0.000364605
2016-06-02,0.000304634
2016-06-03,0.000253716
2016-06-04,0.000221392
2016-06-05,0.000194133
2016-06-06,0.000173893
2016-06-07,0.000143181
2016-06-08,0.000118005
2016-06-09,0.000101576
2016-06-10,0.000471729
2016-06-11,0.000363936
2016-06-12,0.000214123
2016-06-13,0.000137421
2016-06-14,0.000094783
2016-06-15,0.000075187
2016-06-16,0.000049393
2016-06-17,0.000550209
2016-06-18,0.001131283
2016-06-19,0.001022704
2016-06-20,0.000517674
2016-06-21,0.000350378
2016-06-22,0.000308522
2016-06-23,0.000177266
2016-06-24,0.003221019
2016-06-25,0.003472179
2016-06-26,0.001774685
2016-06-27,0.001169009
2016-06-28,0.001233525
2016-06-29,0.000711861
2016-06-30,0.000483468
2016-07-01,0.000381409
2016-07-02,0.000788311
2016-07-03,0.001962264
2016-07-04,0.000886014
2016-07-05,0.000484201
2016-07-06,0.000322966
2016-07-07,0.000270475
2016-07-08,0.000333800
2016-07-09,0.000518205
2016-07-10,0.000608066
2016-07-11,0.000308871
2016-07-12,0.000176868
2016-07-13,0.000127133
2016-07-14,0.000502960
2016-07-15,0.000771985
2016-07-16,0.001540907
2016-07-17,0.000836219
2016-07-18,0.000445986
2016-07-19,0.000250715
2016-07-20,0.000151727
2016-07-21,0.000089326
2016-07-22,0.000052119
2016-07-23,0.000031888
2016-07-24,0.000023503
2016-07-25,0.000017896
2016-07-26,0.000014949
2016-07-27,0.000573822
2016-07-28,0.000254905
2016-07-29,0.000136907
2016-07-30,0.000102719
2016-07-31,0.000351458
2016-08-01,0.000223893
2016-08-02,0.000097221
2016-08-03,0.000059740
2016-08-04,0.000030189
2016-08-05,0.000021922
2016-08-06,0.000099136
2016-08-07,0.000087037
2016-08-08,0.000051061
2016-08-09,0.002432107
2016-08-10,0.003305063
2016-08-11,0.002453780
2016-08-12,0.001021698
2016-08-13,0.002450412
2016-08-14,0.001669548
2016-08-15,0.000904150
2016-08-16,0.000536161
2016-08-17,0.000367442
2016-08-18,0.000348688
2016-08-19,0.000345114
2016-08-20,0.000392410
2016-08-21,0.000342647
2016-08-22,0.000992084
2016-08-23,0.001194719
2016-08-24,0.000567129
2016-08-25,0.000565574
2016-08-26,0.000443798
2016-08-27,0.001734764
2016-08-28,0.000915991
2016-08-29,0.000579041
2016-08-30,0.000432220
2016-08-31,0.000345733
2016-09-01,0.000318904
2016-09-02,0.000411613
2016-09-03,0.000307473
2016-09-04,0.000232510
2016-09-05,0.000188940
2016-09-06,0.000166069
2016-09-07,0.000192358
2016-09-08,0.000120074
2016-09-09,0.000108060
2016-09-10,0.000140806
2016-09-11,0.000178048
2016-09-12,0.000160774
2016-09-13,0.000092186
2016-09-14,0.000067690
2016-09-15,0.000057206
2016-09-16,0.000047976
2016-09-17,0.000046346
2016-09-18,0.000046120
2016-09-19,0.000037892
2016-09-20,0.000033772
2016-09-21,0.000040268
2016-09-22,0.000056011
2016-09-23,0.000056087
2016-09-24,0.000046892
2016-09-25,0.000047758
2016-09-26,0.000051807
2016-09-27,0.000057673
2016-09-28,0.000323805
2016-09-29,0.000723401
2016-09-30,0.001200573
2016-10-01,0.000530316
2016-10-02,0.000296278
2016-10-03,0.000204306
2016-10-04,0.000161533
2016-10-05,0.000139649
2016-10-06,0.000126373
2016-10-07,0.000117788
2016-10-08,0.000105508
2016-10-09,0.000099037
2016-10-10,0.000092713
2016-10-11,0.000092609
2016-10-12,0.000093936
2016-10-13,0.000094180
2016-10-14,0.000090261
2016-10-15,0.000087546
2016-10-16,0.000092191
2016-10-17,0.000090496
2016-10-18,0.000085319
2016-10-19,0.000080214
2016-10-20,0.000079973
2016-10-21,0.000080455
2016-10-22,0.000080526
2016-10-23,0.000082250
2016-10-24,0.000082623
2016-10-25,0.000102517
2016-10-26,0.000103332
2016-10-27,0.000097726
2016-10-28,0.000099599
2016-10-29,0.000087427
2016-10-30,0.000077264
2016-10-31,0.000070096
2016-11-01,0.000068243
2016-11-02,0.000068057
2016-11-03,0.000066292
2016-11-04,0.000061122
2016-11-05,0.000053060
2016-11-06,0.000046405
2016-11-07,0.000045691
2016-11-08,0.000047026
2016-11-09,0.000047997
2016-11-10,0.000048827
2016-11-11,0.000046318
2016-11-12,0.000038864
2016-11-13,0.000036970
2016-11-14,0.000042908
2016-11-15,0.000142692
2016-11-16,0.000247825
2016-11-17,0.000578089
2016-11-18,0.000931418
2016-11-19,0.000680430
2016-11-20,0.000627188
2016-11-21,0.000780382
2016-11-22,0.001421514
2016-11-23,0.001581823
2016-11-24,0.001306231
2016-11-25,0.000823328
2016-11-26,0.000886966
2016-11-27,0.000735533
2016-11-28,0.000534026
2016-11-29,0.000465460
2016-11-30,0.000443992
2016-12-01,0.000392763
2016-12-02,0.000338972
2016-12-03,0.000243692
2016-12-04,0.000206233
2016-12-05,0.000266840
2016-12-06,0.000230571
2016-12-07,0.000225290
2016-12-08,0.000240545
2016-12-09,0.000232757
2016-12-10,0.000191800
2016-12-11,0.000121746
2016-12-12,0.000085328
2016-12-13,0.000083520
2016-12-14,0.000087900
2016-12-15,0.000093278
2016-12-16,0.000093811
2016-12-17,0.000096618
2016-12-18,0.000099161
2016-12-19,0.000120230
2016-12-20,0.000152555
2016-12-21,0.000191473
2016-12-22,0.000196601
2016-12-23,0.000176790
2016-12-24,0.000166423
2016-12-25,0.000164066
2016-12-26,0.000151445
2016-12-27,0.000133043
2016-12-28,0.000114118
2016-12-29,0.000113536
2016-12-30,0.000127076
2016-12-31,0.000159950
2017-01-01,0.000157183
2017-01-02,0.000138284
2017-01-03,0.000117408
2017-01-04,0.000094573
2017-01-05,0.000061906
2017-01-06,0.000045102
2017-01-07,0.000052125
2017-01-08,0.000055690
2017-01-09,0.000059791
2017-01-10,0.000064654
2017-01-11,0.000071201
2017-01-12,0.000079396
2017-01-13,0.000079657
2017-01-14,0.000077077
2017-01-15,0.000072763
2017-01-16,0.000065751
2017-01-17,0.000063106
2017-01-18,0.000063904
2017-01-19,0.000133572
2017-01-20,0.000118693
2017-01-21,0.000100521
2017-01-22,0.000093191
2017-01-23,0.000090281
2017-01-24,0.000084642
2017-01-25,0.000087676
2017-01-26,0.000088368
2017-01-27,0.000098967
2017-01-28,0.000099385
2017-01-29,0.000100617
2017-01-30,0.000095601
2017-01-31,0.000086455
2017-02-01,0.000080399
2017-02-02,0.000076616
2017-02-03,0.000073307
2017-02-04,0.000070457
2017-02-05,0.000068681
2017-02-06,0.000065531
2017-02-07,0.000060829
2017-02-08,0.000052836
2017-02-09,0.000045539
2017-02-10,0.000040330
2017-02-11,0.000037201
2017-02-12,0.000035136
2017-02-13,0.000035926
2017-02-14,0.000047384
2017-02-15,0.000054017
2017-02-16,0.000055932
2017-02-17,0.000056616
2017-02-18,0.000056751
2017-02-19,0.000062702
2017-02-20,0.000060906
2017-02-21,0.000057381
2017-02-22,0.000055610
2017-02-23,0.000049822
2017-02-24,0.000043873
2017-02-25,0.000039315
2017-02-26,0.000036486
2017-02-27,0.000033344
2017-02-28,0.000031980
2017-03-01,0.000032243
2017-03-02,0.000033062
2017-03-03,0.000033474
2017-03-04,0.000032626
2017-03-05,0.000030625
2017-03-06,0.000027377
2017-03-07,0.000024327
2017-03-08,0.000023755
2017-03-09,0.000023188
2017-03-10,0.000022247
2017-03-11,0.000023102
2017-03-12,0.000024942
2017-03-13,0.000025725
2017-03-14,0.000030350
2017-03-15,0.000045330
2017-03-16,0.000058861
2017-03-17,0.000055978
2017-03-18,0.000050603
2017-03-19,0.000048004
2017-03-20,0.000050463
2017-03-21,0.000051555
2017-03-22,0.000050947
2017-03-23,0.000048989
2017-03-24,0.000047599
2017-03-25,0.000047653
2017-03-26,0.000063632
2017-03-27,0.000119730
2017-03-28,0.000161015
2017-03-29,0.000129632
2017-03-30,0.000108241
2017-03-31,0.000093459
2017-04-01,0.000086713
2017-04-02,0.000078607
2017-04-03,0.000079480
2017-04-04,0.000105085
2017-04-05,0.000146799
2017-04-06,0.000172049
2017-04-07,0.000196884
2017-04-08,0.000173410
2017-04-09,0.000166073
2017-04-10,0.000295235
2017-04-11,0.000482180
2017-04-12,0.000364703
2017-04-13,0.000339409
2017-04-14,0.000279247
2017-04-15,0.000234900
2017-04-16,0.000201691
2017-04-17,0.000173513
2017-04-18,0.000155245
2017-04-19,0.000142607
2017-04-20,0.000140034
2017-04-21,0.000152471
2017-04-22,0.000203981
2017-04-23,0.000230210
2017-04-24,0.000279597
2017-04-25,0.000348333
2017-04-26,0.000487929
2017-04-27,0.000588373
2017-04-28,0.000517339
2017-04-29,0.000485133
2017-04-30,0.000482924
2017-05-01,0.000463571
2017-05-02,0.000839234
2017-05-03,0.001648038
2017-05-04,0.002425178
2017-05-05,0.005535388
2017-05-06,0.006573410
2017-05-07,0.003835025
2017-05-08,0.002350667
2017-05-09,0.001767343
2017-05-10,0.001486994
2017-05-11,0.001308737
2017-05-12,0.001194580
2017-05-13,0.001383166
2017-05-14,0.001786576
2017-05-15,0.001793310
2017-05-16,0.002141429
2017-05-17,0.003646987
2017-05-18,0.007179497
2017-05-19,0.025025668
2017-05-20,0.006834778
2017-05-21,0.004412760
2017-05-22,0.003361456
2017-05-23,0.002648040
2017-05-24,0.002184181
2017-05-25,0.001861170
2017-05-26,0.001580733
2017-05-27,0.001474938
2017-05-28,0.001699276
2017-05-29,0.001411453
2017-05-30,0.001165744
2017-05-31,0.001026862
2017-06-01,0.001012456
2017-06-02,0.000871245
2017-06-03,0.000751966
2017-06-04,0.000710545
2017-06-05,0.000881550
2017-06-06,0.001170289
2017-06-07,0.000764418
2017-06-08,0.000571111
2017-06-09,0.000534919
2017-06-10,0.000472322
2017-06-11,0.000424931
2017-06-12,0.000423165
2017-06-13,0.000346106
2017-06-14,0.000244313
2017-06-15,0.000191883
2017-06-16,0.000150624
2017-06-17,0.000157642
2017-06-18,0.000231728
2017-06-19,0.000115190
2017-06-20,0.000102568
2017-06-21,0.000139806
2017-06-22,0.000327414
2017-06-23,0.000222510
2017-06-24,0.000173393
2017-06-25,0.001279304
2017-06-26,0.001481235
2017-06-27,0.001118868
2017-06-28,0.000549488
2017-06-29,0.000316545
2017-06-30,0.000194939
2017-07-01,0.000119268
2017-07-02,0.000073651
2017-07-03,0.000285622
2017-07-04,0.001046901
2017-07-05,0.000679867
2017-07-06,0.000521008
2017-07-07,0.000265446
2017-07-08,0.000150550
2017-07-09,0.000085022
2017-07-10,0.000074252
2017-07-11,0.000086691
2017-07-12,0.000432530
2017-07-13,0.000659083
2017-07-14,0.000388182
2017-07-15,0.000350678
2017-07-16,0.000189990
2017-07-17,0.000265710
2017-07-18,0.000160152
2017-07-19,0.000260243
2017-07-20,0.000163994
2017-07-21,0.000102855
2017-07-22,0.000073685
2017-07-23,0.000051296
2017-07-24,0.000052748
2017-07-25,0.000031526
2017-07-26,0.000014459
2017-07-27,0.000012807
2017-07-28,0.000012398
2017-07-29,0.000014385
2017-07-30,0.000014990
2017-07-31,0.000010194
2017-08-01,0.000719586
2017-08-02,0.000945298
2017-08-03,0.000339197
2017-08-04,0.000163708
2017-08-05,0.000084117
2017-08-06,0.000054477
2017-08-07,0.000033834
2017-08-08,0.000016494
2017-08-09,0.000010876
2017-08-10,0.000187126
2017-08-11,0.000270997
2017-08-12,0.000096742
2017-08-13,0.000044536
2017-08-14,0.000010049
2017-08-15,0.000006530
2017-08-16,0.000006690
2017-08-17,0.000006390
2017-08-18,0.000005370
2017-08-19,0.000007770
2017-08-20,0.000164056
2017-08-21,0.000321433
2017-08-22,0.000158329
2017-08-23,0.000074824
2017-08-24,0.000041085
2017-08-25,0.000027375
2017-08-26,0.000054006
2017-08-27,0.000033100
2017-08-28,0.000013986
2017-08-29,0.000010418
2017-08-30,0.000050956
2017-08-31,0.000011717
2017-09-01,0.000017548
2017-09-02,0.000011306
2017-09-03,0.000007960
2017-09-04,0.000006530
2017-09-05,0.000005740
2017-09-06,0.000005520
2017-09-07,0.000005580
2017-09-08,0.000008270
2017-09-09,0.002718248
2017-09-10,0.008567125
2017-09-11,0.003727236
2017-09-12,0.002524076
2017-09-13,0.005856297
2017-09-14,0.003173450
2017-09-15,0.001798365
2017-09-16,0.001585849
2017-09-17,0.001324874
2017-09-18,0.001109444
2017-09-19,0.000979562
2017-09-20,0.001160392
2017-09-21,0.001312231
2017-09-22,0.001130925
2017-09-23,0.000976746
2017-09-24,0.000881113
2017-09-25,0.000814396
2017-09-26,0.000767053
2017-09-27,0.000722355
2017-09-28,0.000684762
2017-09-29,0.000652605
2017-09-30,0.000632378
2017-10-01,0.000615137
2017-10-02,0.000675426
2017-10-03,0.005471802
2017-10-04,0.008229836
2017-10-05,0.005579850
2017-10-06,0.003449981
2017-10-07,0.002886043
2017-10-08,0.002395160
2017-10-09,0.002062922
2017-10-10,0.002091451
2017-10-11,0.002532687
2017-10-12,0.002098960
2017-10-13,0.001777458
2017-10-14,0.002181665
2017-10-15,0.002164041
2017-10-16,0.001933136
2017-10-17,0.001608957
2017-10-18,0.001430911
2017-10-19,0.001256118
2017-10-20,0.001161072
2017-10-21,0.001112184
2017-10-22,0.001072931
2017-10-23,0.000990699
2017-10-24,0.000952166
2017-10-25,0.001051912
2017-10-26,0.001061844
2017-10-27,0.000974143
2017-10-28,0.001550626
2017-10-29,0.001821677
2017-10-30,0.001215064
2017-10-31,0.001029911
2017-11-01,0.000953734
2017-11-02,0.001371393
2017-11-03,0.001327473
2017-11-04,0.001100709
2017-11-05,0.000987177
2017-11-06,0.002065854
2017-11-07,0.001592452
2017-11-08,0.001231514
2017-11-09,0.001344248
2017-11-10,0.002206157
2017-11-11,0.001475275
2017-11-12,0.001261642
2017-11-13,0.001081745
2017-11-14,0.000979151
2017-11-15,0.000875904
2017-11-16,0.000814648
2017-11-17,0.000829722
2017-11-18,0.000766978
2017-11-19,0.000699258
2017-11-20,0.000663514
2017-11-21,0.000618979
2017-11-22,0.000609629
2017-11-23,0.000657898
2017-11-24,0.003299467
2017-11-25,0.002025435
2017-11-26,0.001434354
2017-11-27,0.001218587
2017-11-28,0.001058533
2017-11-29,0.000867284
2017-11-30,0.000800000
2017-12-01,0.000791399
2017-12-02,0.000790340
2017-12-03,0.000799421
2017-12-04,0.000740680
2017-12-05,0.000698410
2017-12-06,0.000659576
2017-12-07,0.000632947
2017-12-08,0.001249948
2017-12-09,0.001807105
2017-12-10,0.001260355
2017-12-11,0.001034584
2017-12-12,0.000946912
2017-12-13,0.000897213
2017-12-14,0.000818884
2017-12-15,0.000796019
2017-12-16,0.000731272
2017-12-17,0.000670848
2017-12-18,0.000638140
2017-12-19,0.000605498
2017-12-20,0.000883814
2017-12-21,0.001019138
2017-12-22,0.000815924
2017-12-23,0.000774349
2017-12-24,0.000680004
2017-12-25,0.000574118
2017-12-26,0.000470599
2017-12-27,0.000443748
2017-12-28,0.000414391
2017-12-29,0.000417653
2017-12-30,0.000460708
2017-12-31,0.000464252
2018-01-01,0.000471226
2018-01-02,0.000461121
2018-01-03,0.000446454
2018-01-04,0.000422901
2018-01-05,0.000421242
2018-01-06,0.000407677
2018-01-07,0.000383305
2018-01-08,0.000361265
2018-01-09,0.000349222
2018-01-10,0.000340875
2018-01-11,0.000329166
2018-01-12,0.000310521
2018-01-13,0.000295786
2018-01-14,0.000292366
2018-01-15,0.000307185
2018-01-16,0.000313927
2018-01-17,0.000294151
2018-01-18,0.000277859
2018-01-19,0.000264360
2018-01-20,0.000249593
2018-01-21,0.000242013
2018-01-22,0.000233456
2018-01-23,0.000222520
2018-01-24,0.000231103
2018-01-25,0.000242507
2018-01-26,0.000214736
2018-01-27,0.000200126
2018-01-28,0.000200913
2018-01-29,0.000201007
2018-01-30,0.000195917
2018-01-31,0.000189768
2018-02-01,0.000186719
2018-02-02,0.000176316
2018-02-03,0.000164900
2018-02-04,0.000152370
2018-02-05,0.000142360
2018-02-06,0.000139941
2018-02-07,0.000151939
2018-02-08,0.000149795
2018-02-09,0.000141705
2018-02-10,0.000138094
2018-02-11,0.000136233
2018-02-12,0.000135935
2018-02-13,0.000135461
2018-02-14,0.000131385
2018-02-15,0.000127530
2018-02-16,0.000126298
2018-02-17,0.000124165
2018-02-18,0.000121575
2018-02-19,0.000119380
2018-02-20,0.000116085
2018-02-21,0.000110223
2018-02-22,0.000103529
2018-02-23,0.000096104
2018-02-24,0.000089439
2018-02-25,0.000085088
2018-02-26,0.000082857
2018-02-27,0.000078871
2018-02-28,0.000072040
2018-03-01,0.000072549
2018-03-02,0.000074535
2018-03-03,0.000073095
2018-03-04,0.000072004
2018-03-05,0.000072763
2018-03-06,0.000075262
2018-03-07,0.000074534
2018-03-08,0.000073095
2018-03-09,0.000072552
2018-03-10,0.000071370
2018-03-11,0.000070773
2018-03-12,0.000070164
2018-03-13,0.000070606
2018-03-14,0.000068273
2018-03-15,0.000066606
2018-03-16,0.000064479
2018-03-17,0.000065398
2018-03-18,0.000069316
2018-03-19,0.000069027
2018-03-20,0.000064312
2018-03-21,0.000068084
2018-03-22,0.000068105
2018-03-23,0.000066801
2018-03-24,0.000070495
2018-03-25,0.000068035
2018-03-26,0.000064255
2018-03-27,0.000063143
2018-03-28,0.000062821
2018-03-29,0.000062624
2018-03-30,0.000062058
2018-03-31,0.000062382
2018-04-01,0.000062350
2018-04-02,0.000062811
2018-04-03,0.000061766
2018-04-04,0.000061878
2018-04-05,0.000062456
2018-04-06,0.000062084
2018-04-07,0.000059911
2018-04-08,0.000061211
2018-04-09,0.000061299
2018-04-10,0.000058184
2018-04-11,0.000059540
2018-04-12,0.000061277
2018-04-13,0.000068074
2018-04-14,0.000086472
2018-04-15,0.000122552
2018-04-16,0.000198446
2018-04-17,0.000416776
2018-04-18,0.000660021
2018-04-19,0.001496449
2018-04-20,0.003182745
2018-04-21,0.003949994
2018-04-22,0.003920134
2018-04-23,0.003591356
2018-04-24,0.003586781
2018-04-25,0.004009783
2018-04-26,0.004548189
2018-04-27,0.005019109
2018-04-28,0.005685023
2018-04-29,0.006423169
2018-04-30,0.006644497
2018-05-01,0.005979290
2018-05-02,0.007966005
2018-05-03,0.006790976
2018-05-04,0.010313493
2018-05-05,0.010528849
2018-05-06,0.014218996
2018-05-07,0.012450814
2018-05-08,0.009915624
2018-05-09,0.010202129
2018-05-10,0.008600157
2018-05-11,0.006628995
2018-05-12,0.005211331
2018-05-13,0.004101280
2018-05-14,0.003324073
2018-05-15,0.008876466
2018-05-16,0.005963342
2018-05-17,0.003425586
2018-05-18,0.002601856
2018-05-19,0.002128459
2018-05-20,0.001848794
2018-05-21,0.001650968
2018-05-22,0.001425920
2018-05-23,0.001213433
2018-05-24,0.001073837
2018-05-25,0.000967064
2018-05-26,0.000826519
2018-05-27,0.000732966
2018-05-28,0.000665795
2018-05-29,0.000580007
2018-05-30,0.000505473
2018-05-31,0.000449932
2018-06-01,0.000449139
2018-06-02,0.000387137
2018-06-03,0.000315238
2018-06-04,0.000262764
2018-06-05,0.000213895
2018-06-06,0.000192057
2018-06-07,0.000205306
2018-06-08,0.000158769
2018-06-09,0.000124668
2018-06-10,0.000101146
2018-06-11,0.000065700
2018-06-12,0.000048557
2018-06-13,0.000066267
2018-06-14,0.000041574
2018-06-15,0.000046982
2018-06-16,0.000043151
2018-06-17,0.000023357
2018-06-18,0.000224568
2018-06-19,0.000575432
2018-06-20,0.000346595
2018-06-21,0.000110680
2018-06-22,0.000214022
2018-06-23,0.001429529
2018-06-24,0.000368977
2018-06-25,0.000163862
2018-06-26,0.000079594
2018-06-27,0.000033663
2018-06-28,0.000045906
2018-06-29,0.000132663
2018-06-30,0.000039256
2018-07-01,0.000010315
2018-07-02,0.000001680
2018-07-03,NaN
2018-07-04,0.000002100
2018-07-05,NaN
2018-07-06,0.000001671
2018-07-07,0.000001260
2018-07-08,NaN
2018-07-09,NaN
2018-07-10,NaN
2018-07-11,NaN
2018-07-12,NaN
2018-07-13,NaN
2018-07-14,NaN
2018-07-15,NaN
2018-07-16,NaN
2018-07-17,NaN
2018-07-18,NaN
2018-07-19,NaN
2018-07-20,NaN
2018-07-21,NaN
2018-07-22,NaN
2018-07-23,0.002898041
2018-07-24,0.000627337
2018-07-25,0.000190701
2018-07-26,0.000866913
2018-07-27,0.000335595
2018-07-28,0.000143057
2018-07-29,0.000148449
2018-07-30,0.001774682
2018-07-31,0.000764456
2018-08-01,0.000322852
2018-08-02,0.000415373
2018-08-03,0.001041884
2018-08-04,0.000373321
2018-08-05,0.000196316
2018-08-06,0.000193149
2018-08-07,0.000149580
2018-08-08,0.000098134
2018-08-09,0.000079463
2018-08-10,0.000052226
2018-08-11,0.000057224
2018-08-12,0.000032943
2018-08-13,0.000024795
2018-08-14,0.000018126
2018-08-15,0.000016234
2018-08-16,0.000015451
2018-08-17,0.000016728
2018-08-18,0.000010000
2018-08-19,0.000007180
2018-08-20,0.000002701
2018-08-21,0.000002150
2018-08-22,NaN
2018-08-23,NaN
2018-08-24,NaN
2018-08-25,NaN
2018-08-26,NaN
2018-08-27,0.000178136
2018-08-28,0.000087576
2018-08-29,0.000053418
2018-08-30,0.000056737
2018-08-31,0.000115345
2018-09-01,0.000051854
2018-09-02,0.000023998
2018-09-03,0.000014400
2018-09-04,0.000005860
2018-09-05,NaN
2018-09-06,NaN
2018-09-07,NaN
2018-09-08,NaN
2018-09-09,0.000000636
2018-09-10,0.000008260
2018-09-11,0.000017816
2018-09-12,0.000031803
2018-09-13,0.000050930
2018-09-14,0.000075731
2018-09-15,0.000106454
2018-09-16,0.000143445
2018-09-17,0.000187027
2018-09-18,0.000237497
2018-09-19,0.000295138
2018-09-20,0.000262847
2018-09-21,0.000190819
2018-09-22,0.000357594
2018-09-23,0.000213090
2018-09-24,0.000092802
2018-09-25,0.000048639
2018-09-26,0.000069622
2018-09-27,0.000050977
2018-09-28,0.000028677
2018-09-29,0.000029135
2018-09-30,0.000042003
2018-10-01,0.000032305
2018-10-02,0.000026205
2018-10-03,0.000021887
2018-10-04,0.000025134
2018-10-05,0.000137450
2018-10-06,0.000116064
2018-10-07,0.000071462
2018-10-08,0.000063289
2018-10-09,0.000066070
2018-10-10,0.000055269
2018-10-11,0.000044854
2018-10-12,0.000044141
2018-10-13,0.000048339
2018-10-14,0.000047675
2018-10-15,0.000046840
2018-10-16,0.000051037
2018-10-17,0.000046183
2018-10-18,0.000045403
2018-10-19,0.000035078
2018-10-20,0.000029567
2018-10-21,0.000070237
2018-10-22,0.000306955
2018-10-23,0.000196748
2018-10-24,0.000137894
2018-10-25,0.000114258
2018-10-26,0.000094568
2018-10-27,0.000080975
2018-10-28,0.000066287
2018-10-29,0.000050729
2018-10-30,0.000053838
2018-10-31,0.000242141
2018-11-01,0.000437902
2018-11-02,0.000329125
2018-11-03,0.000896064
2018-11-04,0.000488756
2018-11-05,0.000393307
2018-11-06,0.000335645
2018-11-07,0.000389474
2018-11-08,0.000358427
2018-11-09,0.000317447
2018-11-10,0.000354543
2018-11-11,0.000487312
2018-11-12,0.001373238
2018-11-13,0.001357086
2018-11-14,0.000725803
2018-11-15,0.000495595
2018-11-16,0.000407449
2018-11-17,0.000343231
2018-11-18,0.000285840
2018-11-19,0.000239648
2018-11-20,0.000209015
2018-11-21,0.000185038
2018-11-22,0.000168024
2018-11-23,0.000150183
2018-11-24,0.000143677
2018-11-25,0.000133301
2018-11-26,0.000126350
2018-11-27,0.000103148
2018-11-28,0.000072784
2018-11-29,0.000074588
2018-11-30,0.000099515
2018-12-01,0.000112847
2018-12-02,0.000126580
2018-12-03,0.000157840
2018-12-04,0.000156307
2018-12-05,0.000148717
2018-12-06,0.000134491
2018-12-07,0.000123503
2018-12-08,0.000128457
2018-12-09,0.000146306
2018-12-10,0.000857186
2018-12-11,0.000844040
2018-12-12,0.000477238
2018-12-13,0.000315007
2018-12-14,0.000215119
2018-12-15,0.000144506
2018-12-16,0.000132895
2018-12-17,0.000139554
2018-12-18,0.000140406
2018-12-19,0.000137231
2018-12-20,0.000134812
2018-12-21,0.000135044
2018-12-22,0.000130639
2018-12-23,0.000120492
2018-12-24,0.000109647
2018-12-25,0.000107872
2018-12-26,0.000106267
2018-12-27,0.000108021
2018-12-28,0.000108003
2018-12-29,0.000108403
2018-12-30,0.000101327
2018-12-31,0.000101194
2019-01-01,0.000100718
2019-01-02,0.000089165
2019-01-03,0.000083456
2019-01-04,0.000082283
2019-01-05,0.000080113
2019-01-06,0.000080066
2019-01-07,0.000090114
2019-01-08,0.000090096
2019-01-09,0.000078724
2019-01-10,0.000076941
2019-01-11,0.000078991
2019-01-12,0.000075543
2019-01-13,0.000076590
2019-01-14,0.000070463
2019-01-15,0.000064822
2019-01-16,0.000061985
2019-01-17,0.000057767
2019-01-18,0.000050934
2019-01-19,0.000046904
2019-01-20,0.000043376
2019-01-21,0.000038757
2019-01-22,0.000034887
2019-01-23,0.000031924
2019-01-24,0.000029507
2019-01-25,0.000029157
2019-01-26,0.000028538
2019-01-27,0.000025973
2019-01-28,0.000021370
2019-01-29,0.000022843
2019-01-30,0.000020922
2019-01-31,0.000017804
2019-02-01,0.000017034
2019-02-02,0.000016508
2019-02-03,0.000015902
2019-02-04,0.000015484
2019-02-05,0.000013124
2019-02-06,0.000011772
2019-02-07,0.000013354
2019-02-08,0.000015353
2019-02-09,0.000016960
2019-02-10,0.000020096
2019-02-11,0.000019210
2019-02-12,0.000018591
2019-02-13,0.000021904
2019-02-14,0.000024332
2019-02-15,0.000042982
2019-02-16,0.000046046
2019-02-17,0.000041205
2019-02-18,0.000045982
2019-02-19,0.000048377
2019-02-20,0.000042797
2019-02-21,0.000037979
